published_at,temp,hum,ligh,bat
2020-11-22T07:25:21.574Z,1,86,73,70.43
2020-11-22T07:35:25.072Z,1,86,73,70.06
2020-11-22T07:45:28.280Z,1,86,74,70.06
2020-11-22T07:55:31.244Z,2,87,75,69.69
2020-11-22T08:05:34.307Z,7,88,75,69.69
2020-11-22T08:15:37.532Z,9,82,75,70.06
2020-11-22T08:25:41.168Z,10,79,75,70.43
2020-11-22T08:35:44.745Z,10,78,75,71.16
2020-11-22T08:45:47.765Z,11,74,76,71.7
2020-11-22T08:55:51.069Z,12,72,76,72.21
2020-11-22T09:05:54.256Z,13,70,76,72.88
2020-11-22T09:15:57.397Z,13,76,76,73.55
2020-11-22T09:26:00.421Z,14,68,76,74.23
2020-11-22T09:36:03.744Z,15,65,76,74.9
2020-11-22T09:46:06.986Z,16,61,76,75.41
2020-11-22T09:56:10.005Z,16,58,76,76.08
2020-11-22T10:06:13.096Z,17,56,76,76.75
2020-11-22T10:16:17.042Z,18,53,76,77.26
2020-11-22T10:26:20.264Z,18,54,76,77.93
2020-11-22T10:36:23.568Z,18,53,76,78.44
2020-11-22T10:46:26.789Z,19,53,77,79.11
2020-11-22T10:56:29.961Z,20,49,77,79.62
2020-11-22T11:06:33.120Z,21,49,77,80.19
2020-11-22T11:16:36.142Z,21,47,77,80.77
2020-11-22T11:26:39.417Z,22,47,77,81.34
2020-11-22T11:36:42.829Z,24,43,77,81.91
2020-11-22T11:46:46.590Z,23,46,77,82.49
2020-11-22T11:56:50.255Z,23,47,77,83.06
2020-11-22T12:06:53.207Z,21,48,76,83.63
2020-11-22T12:16:56.909Z,21,49,77,84.21
2020-11-22T12:27:00.337Z,22,47,77,84.78
2020-11-22T12:37:04.091Z,22,46,77,85.35
2020-11-22T12:47:07.416Z,23,43,77,85.74
2020-11-22T12:57:10.445Z,24,41,77,86.31
2020-11-22T13:07:14.230Z,23,42,77,86.88
2020-11-22T13:17:17.534Z,24,41,77,87.46
2020-11-22T13:27:23.950Z,24,38,77,87.84
2020-11-22T13:37:27.275Z,26,35,77,88.41
2020-11-22T13:47:30.891Z,24,38,77,88.98
2020-11-22T13:57:34.079Z,25,39,77,89.36
2020-11-22T14:07:37.562Z,25,37,77,89.93
2020-11-22T14:17:40.762Z,25,38,77,90.31
2020-11-22T14:27:43.743Z,24,42,77,90.88
2020-11-22T14:37:47.206Z,26,37,77,91.26
2020-11-22T14:47:50.864Z,27,34,77,91.83
2020-11-22T14:57:54.520Z,26,36,77,92.21
2020-11-22T15:07:57.838Z,23,45,77,92.78
2020-11-22T15:18:00.926Z,23,47,77,93.16
2020-11-22T15:28:04.178Z,22,50,77,92.97
2020-11-22T15:38:07.422Z,18,63,76,92.78
2020-11-22T15:48:11.018Z,17,66,76,92.78
2020-11-22T15:58:14.041Z,17,72,76,92.59
2020-11-22T16:08:16.947Z,16,77,76,92.4
2020-11-22T16:18:20.334Z,15,81,76,92.02
2020-11-22T16:28:23.295Z,14,85,76,92.02
2020-11-22T16:38:26.726Z,14,88,76,91.83
2020-11-22T16:48:29.728Z,14,89,47,91.64
2020-11-22T16:58:32.723Z,14,91,11,91.26
2020-11-22T17:08:35.911Z,13,91,1,91.07
2020-11-22T17:18:39.149Z,13,91,0,91.07
2020-11-22T17:28:42.223Z,13,91,0,90.88
2020-11-22T17:38:46.681Z,12,90,0,90.69
2020-11-22T17:48:49.786Z,12,90,0,90.5
2020-11-22T17:58:53.653Z,12,90,0,90.31
2020-11-22T18:08:56.667Z,11,89,0,89.93
2020-11-22T18:18:59.804Z,11,89,0,89.74
2020-11-22T18:29:03.442Z,11,89,0,89.55
2020-11-22T18:39:06.351Z,11,89,0,89.36
2020-11-22T18:49:12.165Z,11,89,0,89.17
2020-11-22T18:59:18.424Z,11,89,0,88.79
2020-11-22T19:09:21.334Z,10,88,0,88.41
2020-11-22T19:19:24.347Z,10,88,0,88.22
2020-11-22T19:29:28.616Z,10,88,0,88.03
2020-11-22T19:39:31.841Z,10,88,0,87.84
2020-11-22T19:49:35.584Z,10,88,0,87.46
2020-11-22T19:59:38.618Z,10,88,0,87.27
2020-11-22T20:09:41.830Z,10,88,0,87.08
2020-11-22T20:19:45.454Z,9,88,0,86.88
2020-11-22T20:29:48.695Z,9,88,0,86.69
2020-11-22T20:39:51.943Z,9,88,0,86.31
2020-11-22T20:49:54.948Z,9,88,0,86.31
2020-11-22T20:59:58.000Z,9,88,0,85.93
2020-11-22T21:10:01.058Z,9,88,0,85.74
2020-11-22T21:20:04.786Z,9,88,0,85.35
2020-11-22T21:30:07.905Z,9,88,0,85.16
2020-11-22T21:40:10.721Z,8,88,0,84.97
2020-11-22T21:50:13.966Z,8,88,0,84.59
2020-11-22T22:00:20.022Z,8,88,0,84.4
2020-11-22T22:10:23.171Z,8,88,0,84.02
2020-11-22T22:20:26.926Z,8,88,0,84.02
2020-11-22T22:30:30.162Z,8,88,0,83.63
2020-11-22T22:40:33.027Z,8,88,0,83.44
2020-11-22T22:50:36.504Z,8,88,0,83.06
2020-11-22T23:00:40.006Z,8,88,0,82.87
2020-11-22T23:10:46.251Z,8,88,0,82.68
2020-11-22T23:20:49.222Z,8,88,0,82.49
2020-11-22T23:30:52.167Z,8,88,0,82.1
2020-11-22T23:40:55.290Z,8,88,0,81.91
2020-11-22T23:50:58.783Z,8,88,0,81.72
2020-11-23T00:01:01.795Z,8,88,0,81.53
2020-11-23T00:11:05.406Z,8,88,0,81.34
2020-11-23T00:21:12.339Z,7,88,0,80.96
2020-11-23T00:31:15.441Z,7,88,0,80.96
2020-11-23T00:41:21.506Z,7,88,0,80.57
2020-11-23T00:51:24.596Z,7,88,0,80.38
2020-11-23T01:01:27.638Z,6,88,0,80.19
2020-11-23T01:11:30.672Z,6,88,0,80
2020-11-23T01:21:33.688Z,6,88,0,79.81
2020-11-23T01:31:36.765Z,6,88,0,79.45
2020-11-23T01:41:40.113Z,6,88,0,79.28
2020-11-23T01:51:43.372Z,6,88,0,78.94
2020-11-23T02:01:47.024Z,6,88,0,78.78
2020-11-23T02:11:50.227Z,7,88,0,78.44
2020-11-23T02:21:53.197Z,7,88,0,78.27
2020-11-23T02:31:56.805Z,7,88,0,78.1
2020-11-23T02:41:59.969Z,7,88,0,77.77
2020-11-23T02:52:03.283Z,7,88,0,77.43
2020-11-23T03:02:06.293Z,7,88,0,77.26
2020-11-23T03:12:09.520Z,7,88,0,77.09
2020-11-23T03:22:12.464Z,7,88,0,76.92
2020-11-23T03:32:15.704Z,7,88,0,76.75
2020-11-23T03:42:19.279Z,7,88,0,76.42
2020-11-23T03:52:22.614Z,7,88,0,76.25
2020-11-23T04:02:28.759Z,7,88,0,75.91
2020-11-23T04:12:35.913Z,7,88,0,75.74
2020-11-23T04:22:39.462Z,6,88,0,75.41
2020-11-23T04:32:43.075Z,6,88,0,75.24
2020-11-23T04:42:46.392Z,6,88,0,75.07
2020-11-23T04:52:49.387Z,6,88,0,74.73
2020-11-23T05:02:52.506Z,6,88,0,74.56
2020-11-23T05:12:55.940Z,6,88,0,74.23
2020-11-23T05:22:58.797Z,5,88,0,74.06
2020-11-23T05:33:02.225Z,5,88,0,73.72
2020-11-23T05:43:05.332Z,6,88,0,73.55
2020-11-23T05:53:08.155Z,6,88,0,73.39
2020-11-23T06:03:11.186Z,6,88,0,73.05
2020-11-23T06:13:14.396Z,6,88,0,73.05
2020-11-23T06:23:17.587Z,6,88,0,72.71
2020-11-23T06:33:20.693Z,6,88,4,72.54
2020-11-23T06:43:24.160Z,6,88,30,72.21
2020-11-23T06:53:27.769Z,6,88,75,72.04
2020-11-23T07:03:30.708Z,5,88,75,71.7
2020-11-23T07:13:36.938Z,6,88,74,71.53
2020-11-23T07:23:40.333Z,4,87,74,71.53
2020-11-23T07:33:43.318Z,3,87,74,71.16
2020-11-23T07:43:46.302Z,3,87,74,71.16
2020-11-23T07:53:49.368Z,3,87,74,70.8
2020-11-23T08:03:53.041Z,4,87,74,70.8
2020-11-23T08:13:56.582Z,6,75,75,71.16
2020-11-23T08:24:01.620Z,9,88,75,71.7
2020-11-23T08:34:05.169Z,10,88,75,72.21
2020-11-23T08:44:08.370Z,10,83,74,72.71
2020-11-23T08:54:11.531Z,9,86,75,73.39
2020-11-23T09:04:14.743Z,8,84,75,74.06
2020-11-23T09:14:19.023Z,9,77,75,74.56
2020-11-23T09:24:22.130Z,9,75,75,75.24
2020-11-23T09:34:25.276Z,11,73,75,75.91
2020-11-23T09:44:28.240Z,12,77,76,76.59
2020-11-23T09:54:31.874Z,15,71,76,77.09
2020-11-23T10:04:35.085Z,-1,-1,75,77.77
2020-11-23T10:14:38.662Z,13,74,75,78.27
2020-11-23T10:24:41.967Z,12,70,75,78.94
2020-11-23T10:34:45.493Z,13,68,76,79.45
2020-11-23T10:44:48.941Z,16,67,76,80.19
2020-11-23T10:54:52.477Z,16,72,76,80.77
2020-11-23T11:04:55.627Z,17,60,75,81.34
2020-11-23T11:14:59.186Z,16,51,76,81.91
2020-11-23T11:25:02.683Z,20,55,77,82.49
2020-11-23T11:35:05.876Z,22,55,77,83.06
2020-11-23T11:45:09.576Z,22,55,77,83.63
2020-11-23T11:55:13.126Z,21,55,77,84.21
2020-11-23T12:05:16.055Z,20,54,77,84.59
2020-11-23T12:15:19.160Z,20,55,76,85.16
2020-11-23T12:25:22.098Z,18,53,77,85.74
2020-11-23T12:35:25.822Z,21,54,77,86.31
2020-11-23T12:45:29.039Z,20,55,77,86.88
2020-11-23T12:55:32.436Z,22,50,77,87.27
2020-11-23T13:05:35.659Z,21,51,77,87.84
2020-11-23T13:15:39.229Z,22,52,77,88.22
2020-11-23T13:25:42.382Z,22,52,77,88.79
2020-11-23T13:35:46.163Z,23,50,77,89.36
2020-11-23T13:45:49.201Z,25,42,77,89.74
2020-11-23T13:55:52.725Z,23,50,77,90.31
2020-11-23T14:05:56.060Z,22,51,77,90.69
2020-11-23T14:15:59.172Z,23,51,77,91.26
2020-11-23T14:26:02.857Z,22,51,77,91.64
2020-11-23T14:36:06.543Z,24,45,77,92.21
2020-11-23T14:46:09.595Z,24,46,77,92.59
2020-11-23T14:56:12.973Z,22,53,77,92.97
2020-11-23T15:06:16.057Z,21,54,76,93.54
2020-11-23T15:16:19.098Z,22,55,77,93.92
2020-11-23T15:26:22.240Z,21,55,76,94.11
2020-11-23T15:36:25.311Z,17,76,76,93.92
2020-11-23T15:46:28.808Z,16,82,76,93.92
2020-11-23T15:56:32.479Z,16,85,76,93.73
2020-11-23T16:06:35.657Z,15,86,76,93.54
2020-11-23T16:16:38.920Z,15,89,76,93.35
2020-11-23T16:26:41.934Z,15,89,76,92.97
2020-11-23T16:36:45.273Z,14,91,76,92.78
2020-11-23T16:46:48.296Z,14,91,45,92.59
2020-11-23T16:56:51.392Z,14,91,12,92.4
2020-11-23T17:06:54.284Z,13,91,0,92.21
2020-11-23T17:16:57.612Z,13,91,0,92.02
2020-11-23T17:27:00.583Z,-1,-1,0,91.83
2020-11-23T17:37:03.881Z,12,90,0,91.64
2020-11-23T17:47:07.149Z,12,90,0,91.26
2020-11-23T17:57:10.414Z,12,90,0,91.07
2020-11-23T18:07:13.493Z,12,90,0,90.88
2020-11-23T18:17:16.693Z,12,90,0,90.5
2020-11-23T18:27:19.799Z,11,89,0,90.5
2020-11-23T18:37:22.892Z,11,89,0,90.12
2020-11-23T18:47:25.943Z,11,89,0,89.93
2020-11-23T18:57:28.970Z,11,89,0,89.55
2020-11-23T19:07:32.181Z,11,89,0,89.36
2020-11-23T19:17:35.492Z,11,89,0,88.98
2020-11-23T19:27:38.786Z,10,88,0,88.79
2020-11-23T19:37:41.749Z,10,88,0,88.6
2020-11-23T19:47:45.135Z,10,88,0,88.41
2020-11-23T19:57:48.538Z,10,88,0,88.22
2020-11-23T20:07:52.052Z,10,88,0,87.84
2020-11-23T20:17:55.187Z,10,88,0,87.65
2020-11-23T20:27:58.894Z,10,88,0,87.46
2020-11-23T20:38:01.958Z,10,88,0,87.27
2020-11-23T20:48:05.475Z,9,88,0,86.88
2020-11-23T20:58:08.684Z,9,88,0,86.69
2020-11-23T21:08:11.671Z,9,88,0,86.5
2020-11-23T21:18:14.821Z,9,88,0,86.12
2020-11-23T21:28:17.943Z,9,88,0,85.93
2020-11-23T21:38:21.601Z,9,88,0,85.74
2020-11-23T21:48:24.925Z,9,88,0,85.35
2020-11-23T21:58:27.984Z,9,88,0,85.16
2020-11-23T22:08:31.627Z,7,88,0,84.97
2020-11-23T22:18:34.483Z,8,88,0,84.59
2020-11-23T22:28:37.326Z,8,88,0,84.4
2020-11-23T22:38:40.345Z,8,88,0,84.02
2020-11-23T22:48:43.365Z,8,88,0,83.82
2020-11-23T22:58:46.974Z,8,88,0,83.63
2020-11-23T23:08:50.119Z,8,88,0,83.25
2020-11-23T23:18:53.673Z,8,88,0,83.06
2020-11-23T23:28:57.206Z,5,88,0,82.87
2020-11-23T23:39:00.658Z,5,88,0,82.87
2020-11-23T23:49:03.607Z,5,88,0,82.49
2020-11-23T23:59:06.773Z,7,88,0,82.1
2020-11-24T00:09:10.014Z,5,88,0,81.91
2020-11-24T00:19:13.036Z,5,88,0,81.91
2020-11-24T00:29:16.712Z,5,88,0,81.72
2020-11-24T00:39:19.678Z,4,87,0,81.34
2020-11-24T00:49:23.252Z,4,87,0,81.15
2020-11-24T00:59:26.406Z,4,87,0,80.77
2020-11-24T01:09:29.487Z,4,87,0,80.57
2020-11-24T01:19:32.987Z,6,88,0,80.19
2020-11-24T01:29:36.002Z,6,88,0,80
2020-11-24T01:39:39.423Z,5,88,0,79.81
2020-11-24T01:49:42.942Z,7,88,0,79.45
2020-11-24T01:59:46.017Z,7,88,0,79.28
2020-11-24T02:09:49.043Z,7,88,0,78.94
2020-11-24T02:19:52.511Z,7,88,0,78.61
2020-11-24T02:29:55.683Z,4,87,0,78.44
2020-11-24T02:39:58.725Z,4,87,0,78.1
2020-11-24T02:50:01.730Z,4,87,0,77.77
2020-11-24T03:00:04.709Z,3,87,0,77.6
2020-11-24T03:10:07.775Z,3,87,0,77.26
2020-11-24T03:20:10.541Z,2,87,0,76.92
2020-11-24T03:30:13.608Z,2,87,0,76.59
2020-11-24T03:40:16.390Z,3,87,0,76.42
2020-11-24T03:50:19.452Z,3,87,0,76.25
2020-11-24T04:00:22.478Z,5,88,0,76.08
2020-11-24T04:10:25.457Z,3,87,0,75.74
2020-11-24T04:20:28.979Z,2,87,0,75.41
2020-11-24T04:30:32.801Z,2,87,0,75.07
2020-11-24T04:40:37.026Z,2,87,0,74.73
2020-11-24T04:50:40.832Z,5,88,0,74.56
2020-11-24T05:00:44.015Z,5,88,0,74.4
2020-11-24T05:10:47.191Z,6,88,0,74.06
2020-11-24T05:20:50.713Z,5,88,0,73.72
2020-11-24T05:30:54.000Z,5,88,0,73.39
2020-11-24T05:40:57.123Z,6,88,0,73.22
2020-11-24T05:51:00.145Z,6,88,0,72.88
2020-11-24T06:01:03.172Z,6,88,0,72.71
2020-11-24T06:11:05.905Z,6,88,0,72.37
2020-11-24T06:21:08.842Z,6,88,0,72.21
2020-11-24T06:31:12.356Z,6,88,1,71.87
2020-11-24T06:41:15.967Z,6,88,21,71.7
2020-11-24T06:51:19.096Z,6,88,72,71.53
2020-11-24T07:01:22.416Z,6,88,74,71.16
2020-11-24T07:11:25.572Z,6,88,75,70.8
2020-11-24T07:21:28.754Z,6,88,74,70.8
2020-11-24T07:31:32.451Z,6,88,75,70.43
2020-11-24T07:41:35.994Z,6,88,75,70.06
2020-11-24T07:51:39.030Z,7,88,75,70.06
2020-11-24T08:01:42.154Z,7,88,75,69.69
2020-11-24T08:11:45.412Z,8,88,75,69.32
2020-11-24T08:21:48.411Z,7,88,75,68.95
2020-11-24T08:31:51.857Z,8,88,75,68.95
2020-11-24T08:41:55.249Z,8,88,75,69.32
2020-11-24T08:51:58.997Z,10,88,75,69.32
2020-11-24T09:02:02.230Z,9,88,75,69.69
2020-11-24T09:12:05.177Z,9,88,75,69.69
2020-11-24T09:22:08.200Z,-3,-3,75,70.06
2020-11-24T09:32:11.963Z,10,88,75,70.43
2020-11-24T09:42:15.017Z,10,88,75,70.43
2020-11-24T09:52:18.004Z,11,89,75,70.8
2020-11-24T10:02:21.068Z,11,89,76,71.53
2020-11-24T10:12:24.240Z,14,86,76,71.7
2020-11-24T10:22:27.375Z,15,79,76,72.37
2020-11-24T10:32:30.867Z,14,86,76,72.71
2020-11-24T10:42:33.823Z,15,83,76,73.05
2020-11-24T10:52:36.957Z,17,79,76,73.72
2020-11-24T11:02:40.541Z,18,76,77,74.4
2020-11-24T11:12:44.278Z,18,74,76,75.07
2020-11-24T11:22:47.955Z,19,71,77,75.74
2020-11-24T11:32:50.680Z,19,70,77,76.42
2020-11-24T11:42:53.819Z,19,70,76,77.09
2020-11-24T11:52:56.887Z,17,70,76,77.6
2020-11-24T12:03:00.476Z,18,71,76,78.27
2020-11-24T12:13:03.809Z,20,57,76,78.94
2020-11-24T12:23:06.925Z,21,61,77,79.62
2020-11-24T12:33:09.988Z,21,61,76,80.19
2020-11-24T12:43:13.081Z,21,57,77,80.77
2020-11-24T12:53:16.312Z,21,58,77,81.34
2020-11-24T13:03:19.400Z,21,59,77,81.91
2020-11-24T13:13:22.860Z,21,61,77,82.49
2020-11-24T13:23:26.157Z,21,64,76,83.06
2020-11-24T13:33:29.195Z,22,56,77,83.63
2020-11-24T13:43:32.973Z,22,58,77,84.21
2020-11-24T13:53:36.125Z,22,56,77,84.78
2020-11-24T14:03:39.294Z,23,53,77,85.35
2020-11-24T14:13:42.751Z,25,45,77,85.93
2020-11-24T14:23:46.412Z,24,45,77,86.5
2020-11-24T14:33:49.475Z,23,47,77,87.08
2020-11-24T14:43:53.325Z,22,53,77,87.46
2020-11-24T14:53:56.443Z,24,45,77,88.03
2020-11-24T15:03:59.391Z,27,38,76,88.41
2020-11-24T15:14:02.743Z,21,59,77,88.79
2020-11-24T15:24:06.014Z,23,53,76,89.17
2020-11-24T15:34:09.314Z,19,63,76,89.17
2020-11-24T15:44:12.538Z,18,70,76,89.17
2020-11-24T15:54:15.553Z,16,83,76,88.98
2020-11-24T16:04:18.613Z,16,86,76,88.98
2020-11-24T16:14:21.685Z,16,84,76,88.79
2020-11-24T16:24:24.700Z,16,83,76,88.6
2020-11-24T16:34:27.689Z,15,85,76,88.41
2020-11-24T16:44:30.755Z,14,86,76,88.41
2020-11-24T16:54:34.042Z,14,87,24,88.22
2020-11-24T17:04:37.041Z,10,80,3,88.03
2020-11-24T17:14:40.722Z,10,88,0,87.84
2020-11-24T17:24:43.917Z,9,87,0,87.65
2020-11-24T17:34:50.378Z,10,88,0,87.46
2020-11-24T17:44:53.005Z,9,88,0,87.46
2020-11-24T17:54:56.101Z,10,88,0,87.27
2020-11-24T18:04:59.519Z,11,89,0,87.08
2020-11-24T18:15:02.853Z,8,85,0,87.08
2020-11-24T18:25:05.888Z,10,88,0,86.88
2020-11-24T18:35:09.194Z,8,88,0,86.69
2020-11-24T18:45:12.165Z,11,89,0,86.5
2020-11-24T18:55:15.195Z,11,89,0,86.31
2020-11-24T19:05:18.442Z,11,89,0,86.12
2020-11-24T19:15:21.499Z,11,89,0,85.93
2020-11-24T19:25:24.595Z,11,89,0,85.74
2020-11-24T19:35:27.889Z,10,88,0,85.55
2020-11-24T19:45:30.846Z,10,88,0,85.35
2020-11-24T19:55:37.411Z,10,88,0,85.35
2020-11-24T20:05:40.522Z,10,88,0,84.97
2020-11-24T20:15:46.541Z,9,88,0,84.97
2020-11-24T20:25:49.443Z,9,88,0,84.59
2020-11-24T20:35:52.671Z,9,88,0,84.59
2020-11-24T20:45:55.554Z,9,88,0,84.4
2020-11-24T20:55:58.640Z,9,88,0,84.21
2020-11-24T21:06:01.620Z,9,88,0,84.02
2020-11-24T21:16:05.645Z,9,88,0,83.82
2020-11-24T21:26:08.427Z,9,88,0,83.44
2020-11-24T21:36:11.705Z,9,88,0,83.25
2020-11-24T21:46:14.764Z,8,88,0,83.06
2020-11-24T21:56:17.826Z,8,88,0,82.87
2020-11-24T22:06:21.898Z,8,88,0,82.68
2020-11-24T22:16:28.407Z,8,88,0,82.49
2020-11-24T22:26:31.700Z,8,88,0,82.3
2020-11-24T22:36:34.950Z,8,88,0,82.1
2020-11-24T22:46:38.152Z,8,88,0,81.91
2020-11-24T22:56:44.468Z,8,88,0,81.72
2020-11-24T23:06:47.568Z,8,88,0,81.34
2020-11-24T23:16:55.101Z,8,88,0,81.15
2020-11-24T23:26:58.134Z,7,88,0,80.77
2020-11-24T23:37:04.841Z,7,88,0,80.77
2020-11-24T23:47:08.642Z,7,88,0,80.38
2020-11-24T23:57:11.718Z,7,88,0,80.19
2020-11-25T00:07:14.709Z,7,88,0,80
2020-11-25T00:17:17.902Z,7,88,0,79.81
2020-11-25T00:27:20.967Z,6,88,0,79.62
2020-11-25T00:37:24.465Z,5,88,0,79.28
2020-11-25T00:47:30.491Z,5,88,0,79.11
2020-11-25T00:57:33.367Z,4,87,0,78.78
2020-11-25T01:07:36.603Z,4,87,0,78.44
2020-11-25T01:17:40.319Z,3,87,0,78.27
2020-11-25T01:27:43.132Z,3,87,0,78.1
2020-11-25T01:37:46.094Z,3,87,0,77.93
2020-11-25T01:47:49.024Z,4,87,0,77.6
2020-11-25T01:57:52.096Z,6,88,0,77.26
2020-11-25T02:07:55.551Z,5,88,0,77.09
2020-11-25T02:17:59.145Z,6,88,0,76.92
2020-11-25T02:28:02.437Z,3,87,0,76.75
2020-11-25T02:38:05.726Z,3,87,0,76.59
2020-11-25T02:48:10.182Z,4,87,0,76.25
2020-11-25T02:58:13.724Z,2,87,0,76.08
2020-11-25T03:08:17.242Z,2,87,0,75.91
2020-11-25T03:18:20.919Z,3,87,0,75.58
2020-11-25T03:28:24.551Z,3,87,0,75.24
2020-11-25T03:38:28.245Z,5,88,0,75.07
2020-11-25T03:48:31.941Z,3,87,0,74.73
2020-11-25T03:58:35.547Z,2,87,0,74.56
2020-11-25T04:08:38.569Z,2,87,0,74.23
2020-11-25T04:18:42.145Z,5,88,0,73.89
2020-11-25T04:28:45.615Z,5,88,0,73.72
2020-11-25T04:38:49.093Z,4,87,0,73.55
2020-11-25T04:48:52.362Z,5,88,0,73.39
2020-11-25T04:58:55.817Z,6,88,0,73.05
2020-11-25T05:08:58.970Z,6,88,0,72.88
2020-11-25T05:19:02.101Z,6,88,0,72.71
2020-11-25T05:29:05.625Z,5,88,0,72.54
2020-11-25T05:39:08.691Z,5,88,0,72.37
2020-11-25T05:49:12.415Z,5,88,0,72.04
2020-11-25T05:59:15.770Z,5,88,0,71.87
2020-11-25T06:09:18.987Z,5,88,0,71.7
2020-11-25T06:19:22.142Z,5,88,0,71.53
2020-11-25T06:29:25.059Z,5,88,0,71.16
2020-11-25T06:39:28.549Z,5,88,11,70.8
2020-11-25T06:49:35.325Z,5,88,75,70.8
2020-11-25T06:59:38.381Z,5,88,74,70.43
2020-11-25T07:09:44.452Z,6,88,74,70.06
2020-11-25T07:19:48.059Z,6,88,74,70.06
2020-11-25T07:29:51.206Z,6,88,75,69.69
2020-11-25T07:39:54.211Z,6,88,75,69.32
2020-11-25T07:49:57.729Z,6,88,74,68.95
2020-11-25T08:00:01.260Z,6,88,75,68.95
2020-11-25T08:10:04.840Z,9,88,75,69.32
2020-11-25T08:20:07.952Z,11,89,75,69.69
2020-11-25T08:30:11.689Z,10,88,76,69.69
2020-11-25T08:40:14.534Z,13,86,76,70.06
2020-11-25T08:50:17.688Z,12,90,75,70.43
2020-11-25T09:00:20.625Z,11,89,75,70.8
2020-11-25T09:10:23.740Z,12,90,75,71.16
2020-11-25T09:20:26.990Z,15,72,76,71.7
2020-11-25T09:30:30.014Z,16,70,76,72.37
2020-11-25T09:40:33.686Z,16,68,76,73.05
2020-11-25T09:50:36.885Z,18,60,76,73.72
2020-11-25T10:00:40.136Z,18,57,76,74.4
2020-11-25T10:10:43.222Z,19,55,76,74.9
2020-11-25T10:20:46.462Z,20,53,76,75.58
2020-11-25T10:30:49.704Z,21,53,76,76.25
2020-11-25T10:40:52.812Z,22,50,76,76.92
2020-11-25T10:50:55.883Z,20,55,76,77.43
2020-11-25T11:00:59.062Z,22,54,76,78.1
2020-11-25T11:11:02.180Z,21,56,76,78.78
2020-11-25T11:21:05.593Z,19,65,76,79.28
2020-11-25T11:31:09.010Z,19,64,76,80
2020-11-25T11:41:12.625Z,20,60,77,80.57
2020-11-25T11:51:15.627Z,21,59,77,81.15
2020-11-25T12:01:18.773Z,22,59,77,81.72
2020-11-25T12:11:21.989Z,22,58,77,82.3
2020-11-25T12:21:25.026Z,22,58,77,82.87
2020-11-25T12:31:28.275Z,24,53,77,83.44
2020-11-25T12:41:31.276Z,23,53,77,84.02
2020-11-25T12:51:34.349Z,24,52,77,84.59
2020-11-25T13:01:37.557Z,24,50,77,85.16
2020-11-25T13:11:40.580Z,24,49,78,85.74
2020-11-25T13:21:43.769Z,25,46,77,86.12
2020-11-25T13:31:46.961Z,24,41,77,86.69
2020-11-25T13:41:50.125Z,24,39,77,87.27
2020-11-25T13:51:53.150Z,24,40,77,87.84
2020-11-25T14:01:56.533Z,24,40,77,88.22
2020-11-25T14:11:59.630Z,25,38,77,88.79
2020-11-25T14:22:03.197Z,26,35,77,89.36
2020-11-25T14:32:06.452Z,25,35,77,89.74
2020-11-25T14:42:10.071Z,27,34,77,90.31
2020-11-25T14:52:13.131Z,25,36,77,90.69
2020-11-25T15:02:16.465Z,25,36,77,91.26
2020-11-25T15:12:19.453Z,25,38,77,91.64
2020-11-25T15:22:23.536Z,24,40,76,92.02
2020-11-25T15:32:26.565Z,19,51,76,91.83
2020-11-25T15:42:29.730Z,18,59,76,91.83
2020-11-25T15:52:32.964Z,16,66,76,91.64
2020-11-25T16:02:36.635Z,16,65,76,91.45
2020-11-25T16:12:40.053Z,16,65,76,91.26
2020-11-25T16:22:43.274Z,16,66,76,91.07
2020-11-25T16:32:46.214Z,16,68,76,90.88
2020-11-25T16:42:49.846Z,15,70,75,90.69
2020-11-25T16:52:56.522Z,14,82,37,90.5
2020-11-25T17:02:59.559Z,14,84,3,90.31
2020-11-25T17:13:03.285Z,14,83,0,90.12
2020-11-25T17:23:06.159Z,14,87,0,89.93
2020-11-25T17:33:09.676Z,13,90,0,89.55
2020-11-25T17:43:12.985Z,13,91,0,89.36
2020-11-25T17:53:16.291Z,13,91,0,89.36
2020-11-25T18:03:19.758Z,12,90,0,89.17
2020-11-25T18:13:22.983Z,12,90,0,88.98
2020-11-25T18:23:26.613Z,12,90,0,88.79
2020-11-25T18:33:29.582Z,12,90,0,88.6
2020-11-25T18:43:33.077Z,12,90,0,88.41
2020-11-25T18:53:36.213Z,12,90,0,88.22
2020-11-25T19:03:39.522Z,12,90,0,88.03
2020-11-25T19:13:43.172Z,12,90,0,87.65
2020-11-25T19:23:46.793Z,12,90,0,87.65
2020-11-25T19:33:49.831Z,13,91,0,87.46
2020-11-25T19:43:53.352Z,13,91,0,87.27
2020-11-25T19:53:56.335Z,12,90,0,87.08
2020-11-25T20:03:59.795Z,12,90,0,86.88
2020-11-25T20:14:02.661Z,12,90,0,86.5
2020-11-25T20:24:06.256Z,12,90,0,86.31
2020-11-25T20:34:09.151Z,12,90,0,86.12
2020-11-25T20:44:12.721Z,12,90,0,85.93
2020-11-25T20:54:15.713Z,19,93,0,85.74
2020-11-25T21:04:19.281Z,13,89,0,85.74
2020-11-25T21:14:22.772Z,12,90,0,85.55
2020-11-25T21:24:28.910Z,9,88,0,85.35
2020-11-25T21:34:31.864Z,8,88,0,85.16
2020-11-25T21:44:34.918Z,7,88,0,84.97
2020-11-25T21:54:37.907Z,7,88,0,84.78
